gene-YPL119C	gene-YPL119C	327.781188682932	-4.50395509384914	0.681662857113771	-6.60730601183016	3.91376514943871e-11	3.01256922687058e-10
gene-YAR035W	gene-YAR035W	1945.84073706222	-4.48647612684872	0.637203058869415	-7.04088918657899	1.91016879720376e-12	1.76811510500665e-11
gene-YMR250W	gene-YMR250W	2924.25165708845	-4.47554078905794	0.496835908332998	-9.00808640034583	2.0968314061703e-19	5.1324116008771e-18
gene-YDR379C-A	gene-YDR379C-A	344.087230890132	-4.47368345032602	0.549817328691908	-8.13667233982883	4.06290350332525e-16	6.5839294998484e-15
gene-YGL205W	gene-YGL205W	3523.05107942176	-4.46634861932308	0.655027737250656	-6.81856410855158	9.19549404798567e-12	7.73697231379479e-11
gene-YOL052C-A	gene-YOL052C-A	4050.28821833348	-4.46451223089708	0.671112322896716	-6.65240687524102	2.88338261762083e-11	2.2520411632953e-10
gene-YPL054W	gene-YPL054W	319.305091837521	-4.45564939332206	0.666901299577166	-6.68112267309581	2.37118628013498e-11	1.88214921828896e-10
gene-YLL026W	gene-YLL026W	19722.8285395918	-4.45557081076227	0.500008562498507	-8.91098902086416	5.05793256327938e-19	1.17416291647557e-17
gene-YNL194C	gene-YNL194C	2108.92575709154	-4.45239565153758	0.45873444304754	-9.70582374839502	2.84766652769601e-22	9.97535879462375e-21
gene-YDR256C	gene-YDR256C	5147.09464057849	-4.4495595685229	0.754909121993283	-5.89416585240639	3.76578794679557e-09	2.15556355075872e-08
gene-YCR021C	gene-YCR021C	60713.2779355177	-4.44908439476516	0.418420683296753	-10.6330412725075	2.09177766249837e-26	1.27467701308494e-24
gene-YKR009C	gene-YKR009C	2182.62860664	-4.44137539584914	0.703906005261491	-6.30961429885689	2.797317150443e-10	1.88550429748771e-09
gene-YLR174W	gene-YLR174W	1447.35586047719	-4.43361142833848	0.44772631304187	-9.90250360363311	4.05982254813904e-23	1.5939571749405e-21
gene-YEL011W	gene-YEL011W	3244.31377888854	-4.42450921473311	0.438467824683181	-10.0908412559806	6.06475091984121e-24	2.68778733947508e-22
gene-YML042W	gene-YML042W	1496.5105797232	-4.40591876133382	0.49569040731178	-8.88844870980643	6.19679792021459e-19	1.41606514973654e-17
gene-YJR160C	gene-YJR160C	20.2419741533258	-4.39341509348163	1.22797678477924	-3.57776722486773	0.000346541855860333	0.000951323255177358
gene-YDL085W	gene-YDL085W	688.300049002818	-4.38451643763551	0.60286651719799	-7.27278147410461	3.52159768444716e-13	3.62699761514364e-12
gene-YPR193C	gene-YPR193C	96.232150715303	-4.38266460282627	0.701946855420137	-6.24358463747673	4.2765472636709e-10	2.78905256326363e-09
gene-YEL070W	gene-YEL070W	16.2295924931573	-4.36896127038161	1.29812019376895	-3.36560612133828	0.000763756820831261	0.00197261695446485
gene-YNL195C	gene-YNL195C	1368.60536081229	-4.3635695599593	0.744237929456132	-5.86313783167175	4.54200887250039e-09	2.56227115758219e-08
gene-YGL156W	gene-YGL156W	2498.2695647091	-4.34899524911895	0.54493043328036	-7.98082651199891	1.45356650527989e-15	2.14190530374997e-14
gene-YNR001C	gene-YNR001C	5097.28108152431	-4.34524942988815	0.41205154686877	-10.5454025422504	5.33439273159113e-26	3.05943112547138e-24
gene-YIL136W	gene-YIL136W	6341.20945866239	-4.33718273422966	0.512832545301927	-8.45730789506772	2.73620778258087e-17	5.0977119516236e-16
gene-YLR133W	gene-YLR133W	453.318462416771	-4.33608326624545	0.463174965608213	-9.36165291349797	7.84988882955304e-21	2.21844684313456e-19
gene-YER121W	gene-YER121W	196.599251069928	-4.31865348659501	0.638142761912565	-6.76753501622686	1.30994953830546e-11	1.07027999987248e-10
gene-YJR095W	gene-YJR095W	879.364363435433	-4.31583579609047	0.579424384037271	-7.44848838776667	9.44157388048184e-14	1.05406883971028e-12
gene-YEL066W	gene-YEL066W	132.415708618074	-4.30000681035728	0.644206901403232	-6.67488473189415	2.47426560325833e-11	1.96130810014379e-10
gene-YLR149C	gene-YLR149C	1165.98291225694	-4.29616702356692	0.531996604693556	-8.07555346343164	6.71712682544021e-16	1.03281965707712e-14
